rain[mm]	temperature[°C]	irradiance[μmol/s/m2]	day_length[h]	PET[mm]	co2[ppm]
0.2	6.3	259.9	10.4	3.3	446.2
0.3	7.9	103.2	10.4	3.3	446.2
0.0	7.2	306.4	10.4	3.6	446.2
0.1	8.8	298.2	10.4	4.4	446.2
0.2	9.9	291.0	10.4	4.9	446.2
0.0	11.4	280.9	10.3	4.6	448.4
0.1	13.9	284.1	10.3	4.8	448.4
1.7	12.4	177.1	10.3	4.1	448.4
1.6	11.6	51.4	10.3	2.0	448.4
1.2	10.2	84.4	10.3	3.1	448.4
12.8	3.3	22.3	10.3	2.5	448.4
13.6	1.2	26.0	10.3	0.7	448.4
1.0	0.5	64.1	10.3	1.9	448.4
0.0	-1.0	289.7	10.2	2.2	448.4
0.0	-2.9	287.8	10.2	1.8	448.4
0.0	1.2	275.5	10.2	2.5	448.4
0.0	2.4	275.5	10.2	2.8	448.4
0.0	-0.7	288.3	10.2	2.2	448.4
0.0	1.8	281.3	10.2	2.8	448.4
0.0	0.8	205.1	10.2	2.6	448.4
0.1	3.5	252.3	10.2	3.4	448.4
0.0	3.1	277.3	10.2	3.1	448.4
0.0	6.7	278.3	10.2	3.9	448.4
0.0	4.3	278.9	10.2	3.3	448.4
0.0	5.7	286.4	10.2	3.6	448.4
0.0	8.6	285.7	10.2	4.3	448.4
0.0	1.7	263.4	10.2	2.5	448.4
0.0	-2.7	288.3	10.2	1.6	448.4
0.0	-1.9	292.7	10.2	2.2	448.4
0.0	0.8	289.3	10.2	3.0	448.4
0.0	3.8	249.6	10.2	3.8	448.4
0.0	3.0	292.0	10.2	3.4	448.4
0.0	1.4	290.4	10.2	2.9	448.4
0.0	0.8	283.1	10.2	2.5	448.4
0.0	0.9	295.1	10.2	3.0	448.4
0.0	2.3	298.7	10.2	3.4	448.4
0.0	4.5	289.6	10.2	3.9	450.6
0.0	4.2	286.7	10.2	3.1	450.6
0.0	3.4	286.0	10.2	3.4	450.6
0.0	6.4	296.0	10.2	4.1	450.6
0.0	8.1	289.9	10.3	4.1	450.6
0.0	8.4	269.2	10.3	4.7	450.6
0.0	4.0	289.0	10.3	2.5	450.6
0.0	2.3	117.8	10.3	2.4	450.6
0.0	2.3	298.1	10.3	3.2	450.6
0.0	4.4	305.4	10.3	4.1	450.6
0.0	7.3	250.4	10.3	4.4	450.6
0.0	1.1	170.8	10.3	2.2	450.6
0.0	-0.2	212.4	10.4	2.1	450.6
0.0	2.3	314.2	10.4	3.4	450.6
0.0	1.1	314.8	10.4	3.4	450.6
0.0	3.3	314.7	10.4	3.6	450.6
10.9	5.7	114.6	10.4	2.6	450.6
1.2	3.4	81.1	10.4	3.0	450.6
0.0	1.0	322.9	10.5	2.8	450.6
0.0	3.8	322.9	10.5	3.6	450.6
0.0	4.5	309.7	10.5	3.5	450.6
0.0	6.1	236.5	10.5	4.1	450.6
0.0	10.1	316.4	10.5	5.4	450.6
0.2	13.2	201.5	10.6	5.3	450.6
11.5	10.4	220.4	10.6	6.4	450.6
0.5	-0.3	248.1	10.6	2.3	450.6
0.0	2.4	332.9	10.6	3.2	450.6
0.0	2.8	262.3	10.6	2.4	450.6
8.6	3.2	107.0	10.7	2.1	450.6
18.1	0.7	37.7	10.7	1.2	450.6
0.3	1.2	237.6	10.7	3.2	450.6
0.0	4.9	208.0	10.7	3.9	451.8
0.3	5.9	76.8	10.8	2.3	451.8
10.1	7.0	51.2	10.8	2.6	451.8
1.5	5.1	59.8	10.8	2.0	451.8
0.5	5.8	151.8	10.8	2.8	451.8
15.5	6.7	60.9	10.9	2.1	451.8
1.1	8.8	171.4	10.9	3.6	451.8
0.0	5.0	229.0	10.9	2.8	451.8
22.9	3.9	43.1	10.9	1.8	451.8
6.3	3.2	34.0	11.0	2.1	451.8
0.1	2.0	134.5	11.0	2.7	451.8
0.6	4.8	317.0	11.0	3.5	451.8
0.7	4.9	194.9	11.0	3.2	451.8
0.1	5.7	362.1	11.1	4.2	451.8
0.0	6.9	309.9	11.1	4.1	451.8
15.6	7.1	130.8	11.1	2.6	451.8
2.2	5.1	56.9	11.2	3.2	451.8
0.0	6.8	405.7	11.2	4.1	451.8
0.0	6.0	401.1	11.2	4.6	451.8
0.0	7.5	289.6	11.2	4.0	451.8
0.0	8.4	129.2	11.3	4.7	451.8
1.4	7.5	244.0	11.3	3.8	451.8
14.1	5.4	38.2	11.3	2.1	451.8
0.1	6.3	234.0	11.4	3.6	451.8
0.0	6.8	425.8	11.4	3.6	451.8
0.0	3.1	429.2	11.4	4.5	451.8
0.0	3.7	441.7	11.5	4.5	451.8
1.8	11.4	391.2	11.5	6.6	451.8
8.5	11.5	52.9	11.5	3.3	452.4
7.7	13.6	100.9	11.5	4.8	452.4
0.2	9.3	193.5	11.6	5.5	452.4
15.5	1.9	220.5	11.6	2.8	452.4
35.1	-0.1	22.0	11.6	0.8	452.4
15.3	1.0	15.0	11.7	1.5	452.4
10.0	2.8	99.4	11.7	2.4	452.4
3.8	2.3	44.9	11.7	2.4	452.4
0.0	5.0	315.4	11.8	3.8	452.4
4.9	5.0	103.5	11.8	2.6	452.4
5.9	6.0	34.6	11.8	2.7	452.4
29.1	6.4	44.0	11.8	1.7	452.4
3.2	10.2	241.9	11.9	5.0	452.4
36.8	10.3	36.8	11.9	3.6	452.4
0.8	4.6	113.6	11.9	4.5	452.4
0.0	5.4	459.4	12.0	5.0	452.4
0.0	9.3	428.3	12.0	5.8	452.4
6.0	10.4	88.9	12.0	5.0	452.4
9.9	17.5	108.6	12.1	5.6	452.4
0.8	20.2	360.8	12.1	7.7	452.4
0.0	22.0	468.1	12.1	8.0	452.4
0.3	21.6	377.6	12.2	9.2	452.4
1.8	19.0	378.8	12.2	7.8	452.4
7.5	10.5	38.7	12.2	7.3	452.4
1.8	6.0	106.7	12.2	2.7	452.4
21.9	7.1	90.6	12.3	2.7	452.4
3.0	8.0	93.2	12.3	3.4	452.4
8.4	8.0	71.0	12.3	2.2	452.4
1.2	8.9	132.7	12.4	3.7	452.4
0.0	11.1	480.4	12.4	6.9	452.4
0.0	13.5	369.3	12.4	7.3	452.4
0.2	16.7	474.0	12.5	7.7	452.8
0.2	13.9	222.2	12.5	9.5	452.8
0.0	6.5	406.4	12.5	4.6	452.8
0.0	12.0	543.9	12.5	7.1	452.8
0.0	15.0	361.2	12.6	7.3	452.8
0.0	17.4	541.0	12.6	10.7	452.8
1.4	17.0	421.8	12.6	8.8	452.8
29.0	11.5	55.7	12.7	6.1	452.8
0.2	10.6	263.6	12.7	4.6	452.8
0.0	9.9	287.3	12.7	5.6	452.8
0.0	7.7	578.5	12.8	5.6	452.8
0.0	13.3	496.1	12.8	8.4	452.8
0.0	13.3	432.9	12.8	7.2	452.8
0.0	13.7	551.9	12.8	9.0	452.8
0.0	13.7	518.0	12.9	9.5	452.8
0.7	17.1	558.2	12.9	9.8	452.8
17.6	15.2	50.1	12.9	4.2	452.8
0.1	17.3	454.9	13.0	7.8	452.8
18.9	13.5	84.8	13.0	6.7	452.8
3.4	12.2	74.2	13.0	3.6	452.8
0.0	13.7	540.9	13.0	7.4	452.8
16.7	14.6	109.6	13.1	4.8	452.8
33.2	13.8	46.4	13.1	6.5	452.8
19.5	9.0	36.4	13.1	3.1	452.8
27.4	8.5	32.5	13.2	3.1	452.8
1.1	7.6	110.9	13.2	4.7	452.8
1.2	11.6	377.3	13.2	6.7	452.8
0.5	15.2	525.5	13.2	8.5	452.8
0.0	17.7	573.7	13.3	9.8	452.8
0.0	18.7	575.6	13.3	9.0	452.8
7.7	18.6	161.2	13.3	6.5	453.4
49.9	19.0	76.6	13.3	4.6	453.4
1.0	16.3	176.3	13.4	8.9	453.4
0.0	18.5	611.5	13.4	9.9	453.4
0.0	19.1	362.7	13.4	9.5	453.4
0.4	19.5	518.2	13.4	9.9	453.4
0.0	15.0	580.6	13.5	9.4	453.4
0.0	17.2	616.5	13.5	10.1	453.4
0.0	18.5	377.5	13.5	8.2	453.4
12.1	16.8	91.4	13.5	5.2	453.4
42.9	18.0	60.4	13.6	4.7	453.4
2.5	15.9	140.4	13.6	6.7	453.4
2.2	13.8	53.1	13.6	4.6	453.4
1.3	17.6	472.5	13.6	9.6	453.4
0.3	17.2	379.7	13.6	9.2	453.4
0.0	20.2	577.9	13.7	10.9	453.4
0.0	20.9	324.8	13.7	9.9	453.4
0.1	21.2	375.2	13.7	10.9	453.4
47.2	17.2	70.8	13.7	5.7	453.4
9.7	17.8	84.3	13.7	7.3	453.4
0.0	17.5	390.6	13.8	9.0	453.4
25.9	22.4	592.8	13.8	10.7	453.4
20.9	22.6	89.0	13.8	5.8	453.4
8.8	24.1	169.6	13.8	8.6	453.4
22.0	23.9	227.2	13.8	10.0	453.4
2.8	19.8	33.8	13.9	3.4	453.4
12.5	18.7	51.4	13.9	7.7	453.4
7.3	15.8	81.3	13.9	3.7	453.4
21.5	16.8	98.3	13.9	4.3	453.4
18.6	18.1	45.5	13.9	4.8	453.4
14.8	18.0	21.5	13.9	3.0	453.4
2.1	17.9	66.0	13.9	4.1	452.3
5.5	17.1	59.1	14.0	4.7	452.3
0.7	18.2	336.7	14.0	8.1	452.3
0.2	19.4	548.5	14.0	9.8	452.3
0.1	19.8	611.9	14.0	9.9	452.3
0.0	20.3	622.3	14.0	10.3	452.3
0.0	22.1	636.7	14.0	10.9	452.3
0.0	22.5	646.5	14.0	10.5	452.3
0.7	24.1	587.4	14.0	9.7	452.3
3.4	24.0	337.0	14.0	9.3	452.3
0.1	24.3	476.9	14.0	10.4	452.3
0.8	23.7	641.4	14.1	11.8	452.3
0.0	25.4	635.0	14.1	11.8	452.3
0.1	27.0	624.7	14.1	12.1	452.3
5.6	25.8	240.4	14.1	10.6	452.3
0.1	24.3	128.4	14.1	8.3	452.3
0.3	24.2	133.6	14.1	7.1	452.3
8.5	24.3	168.2	14.1	7.8	452.3
16.8	24.5	257.8	14.1	8.0	452.3
13.1	23.0	88.4	14.1	5.8	452.3
3.9	23.5	146.8	14.1	7.0	452.3
0.7	25.9	485.3	14.1	10.1	452.3
5.8	23.2	207.9	14.1	10.8	452.3
0.0	24.9	608.1	14.1	10.3	452.3
0.0	25.9	456.0	14.1	10.0	452.3
2.1	24.7	287.3	14.1	9.0	452.3
0.4	25.8	462.3	14.1	9.9	452.3
0.8	27.4	573.5	14.1	10.5	452.3
20.9	26.8	481.4	14.1	9.0	452.3
33.2	26.0	210.3	14.1	9.1	452.3
18.7	22.4	46.4	14.1	6.0	449.3
4.6	21.4	37.5	14.1	4.4	449.3
5.5	24.2	183.6	14.0	8.1	449.3
11.8	25.4	304.4	14.0	9.3	449.3
8.3	26.8	578.9	14.0	11.1	449.3
1.3	27.7	610.6	14.0	10.8	449.3
1.8	28.2	607.5	14.0	11.1	449.3
0.0	28.7	607.6	14.0	12.0	449.3
0.0	28.8	605.4	14.0	11.8	449.3
0.9	28.2	554.3	14.0	10.5	449.3
0.0	28.4	479.1	14.0	10.2	449.3
14.8	27.6	496.7	14.0	11.2	449.3
17.6	27.3	498.8	13.9	9.4	449.3
22.5	26.6	330.4	13.9	8.7	449.3
14.4	25.3	194.4	13.9	7.2	449.3
23.6	25.7	294.6	13.9	8.3	449.3
12.0	26.2	306.6	13.9	8.3	449.3
22.4	26.3	261.4	13.9	7.3	449.3
27.0	26.7	409.7	13.9	9.4	449.3
14.8	27.8	513.5	13.8	10.6	449.3
20.9	26.2	243.3	13.8	8.6	449.3
21.6	25.0	236.9	13.8	7.3	449.3
24.6	24.9	279.7	13.8	7.7	449.3
24.9	24.4	226.5	13.8	7.3	449.3
4.3	26.0	412.9	13.7	9.2	449.3
6.9	26.6	504.3	13.7	10.3	449.3
13.0	26.9	490.8	13.7	10.0	449.3
10.4	26.9	523.0	13.7	10.6	449.3
3.3	27.5	534.3	13.7	10.3	449.3
1.7	27.9	575.6	13.6	10.7	449.3
0.0	27.7	587.2	13.6	11.1	449.3
2.8	27.4	592.0	13.6	10.7	447.1
0.1	28.6	585.9	13.6	10.5	447.1
3.7	28.3	573.3	13.6	10.4	447.1
0.0	29.1	587.9	13.5	10.3	447.1
2.7	28.8	581.4	13.5	11.2	447.1
9.5	27.9	558.4	13.5	11.2	447.1
11.0	27.2	536.5	13.5	10.3	447.1
6.1	27.5	541.7	13.4	11.2	447.1
8.6	26.7	567.7	13.4	11.5	447.1
8.3	26.9	572.8	13.4	11.0	447.1
6.7	26.9	546.2	13.4	10.0	447.1
6.0	26.7	544.8	13.3	10.3	447.1
5.0	26.8	502.7	13.3	10.2	447.1
5.7	27.1	532.6	13.3	10.8	447.1
6.6	26.6	474.9	13.3	10.0	447.1
9.3	26.5	496.8	13.2	10.1	447.1
9.7	26.4	475.4	13.2	9.9	447.1
15.5	25.6	351.6	13.2	8.1	447.1
22.5	25.2	353.1	13.2	8.0	447.1
12.3	24.6	349.1	13.1	8.6	447.1
12.8	24.6	461.8	13.1	8.5	447.1
6.0	25.3	503.1	13.1	8.8	447.1
0.8	25.1	356.5	13.0	8.2	447.1
0.5	25.7	457.1	13.0	8.3	447.1
0.5	25.2	324.7	13.0	7.8	447.1
0.9	25.8	320.4	13.0	6.9	447.1
1.3	25.4	242.5	12.9	7.5	447.1
8.3	26.0	371.7	12.9	7.8	447.1
12.6	25.7	437.4	12.9	7.8	447.1
7.5	26.0	469.2	12.9	9.6	447.1
6.4	26.0	519.5	12.8	9.5	447.1
11.3	26.1	455.4	12.8	9.2	447.0
17.4	26.1	382.0	12.8	8.7	447.0
15.6	26.1	425.5	12.7	9.0	447.0
0.7	26.2	478.6	12.7	9.3	447.0
2.8	26.1	500.0	12.7	9.6	447.0
11.1	25.6	456.9	12.6	8.5	447.0
2.7	26.4	501.7	12.6	9.2	447.0
0.0	26.4	505.2	12.6	9.5	447.0
0.5	26.5	439.6	12.6	9.2	447.0
0.4	26.9	462.6	12.5	9.3	447.0
0.2	27.2	470.0	12.5	8.7	447.0
0.4	26.9	248.2	12.5	7.0	447.0
12.5	26.2	369.0	12.4	7.8	447.0
26.6	25.8	331.9	12.4	7.2	447.0
22.3	24.2	257.0	12.4	7.0	447.0
1.1	21.8	114.7	12.4	5.9	447.0
0.0	20.6	465.2	12.3	6.2	447.0
0.1	20.6	471.5	12.3	7.7	447.0
2.3	22.1	58.3	12.3	5.9	447.0
1.2	20.1	80.0	12.2	7.6	447.0
0.0	17.5	462.5	12.2	7.0	447.0
0.0	17.5	492.4	12.2	7.9	447.0
0.0	19.1	488.1	12.1	8.1	447.0
0.0	22.5	213.3	12.1	6.7	447.0
0.4	24.8	305.1	12.1	7.1	447.0
15.6	24.1	373.8	12.1	7.8	447.0
12.2	23.8	414.0	12.0	7.5	447.0
0.5	23.8	425.9	12.0	8.1	447.0
0.1	22.6	452.9	12.0	8.5	447.0
0.0	20.8	408.7	11.9	8.8	447.0
0.0	20.4	457.7	11.9	8.8	447.5
0.0	20.4	459.6	11.9	9.4	447.5
0.0	20.8	461.5	11.8	9.6	447.5
0.6	23.1	436.0	11.8	8.4	447.5
4.9	23.7	33.3	11.8	4.1	447.5
14.8	23.6	34.7	11.7	3.6	447.5
19.1	20.7	11.3	11.7	5.3	447.5
0.2	16.4	173.1	11.7	6.8	447.5
0.0	14.0	437.0	11.7	5.9	447.5
0.0	14.5	439.2	11.6	5.8	447.5
0.1	16.9	425.0	11.6	6.3	447.5
0.1	17.3	418.1	11.6	6.4	447.5
0.0	17.3	414.1	11.5	5.5	447.5
0.0	16.6	408.6	11.5	6.5	447.5
0.0	14.1	419.2	11.5	5.7	447.5
0.0	14.8	419.6	11.5	6.4	447.5
0.0	14.6	411.6	11.4	6.9	447.5
0.0	16.1	411.5	11.4	7.0	447.5
0.0	15.8	378.7	11.4	6.7	447.5
0.0	17.3	398.4	11.3	7.2	447.5
0.0	17.3	400.3	11.3	7.3	447.5
0.0	18.2	396.6	11.3	7.3	447.5
0.0	14.2	393.1	11.2	5.5	447.5
0.0	12.1	392.0	11.2	5.2	447.5
0.0	12.3	391.8	11.2	5.2	447.5
0.0	13.9	379.8	11.2	6.1	447.5
0.0	13.2	384.4	11.1	5.9	447.5
0.0	15.0	379.5	11.1	6.3	447.5
0.0	12.2	385.5	11.1	5.6	447.5
0.0	14.2	363.1	11.1	5.7	447.5
0.0	14.9	346.0	11.0	5.7	447.5
0.0	16.5	344.5	11.0	5.9	449.3
0.1	17.0	178.1	11.0	4.3	449.3
0.2	14.4	86.2	10.9	4.1	449.3
0.0	16.7	328.7	10.9	5.5	449.3
0.0	15.6	342.8	10.9	5.8	449.3
0.0	14.4	319.7	10.9	5.8	449.3
0.0	15.6	339.8	10.8	5.9	449.3
0.1	15.4	330.0	10.8	5.7	449.3
0.1	15.1	143.3	10.8	5.2	449.3
0.0	16.8	201.1	10.8	5.3	449.3
0.0	13.5	271.1	10.7	5.3	449.3
0.0	15.3	330.1	10.7	5.7	449.3
0.0	18.0	314.3	10.7	6.1	449.3
1.2	18.3	214.3	10.7	5.1	449.3
12.8	16.0	210.4	10.7	4.6	449.3
1.6	12.8	44.5	10.6	3.1	449.3
0.0	10.9	271.3	10.6	3.8	449.3
0.0	8.6	150.3	10.6	3.4	449.3
0.1	9.1	154.9	10.6	3.9	449.3
0.0	12.1	300.7	10.5	4.6	449.3
0.0	13.7	216.8	10.5	4.6	449.3
1.1	15.9	280.5	10.5	5.3	449.3
1.1	12.1	69.7	10.5	3.0	449.3
22.4	12.0	122.9	10.5	3.7	449.3
13.7	8.7	24.8	10.4	1.3	449.3
4.3	9.4	15.0	10.4	1.6	449.3
2.0	9.3	56.6	10.4	1.5	449.3
4.0	9.1	50.4	10.4	1.4	449.3
0.7	8.9	123.2	10.4	2.8	449.3
0.4	9.4	162.4	10.4	3.1	449.3
0.3	11.3	190.2	10.3	3.3	451.5
1.0	13.9	125.4	10.3	3.1	451.5
1.9	14.2	57.4	10.3	2.1	451.5
0.1	15.4	180.3	10.3	3.6	451.5
0.1	18.0	231.2	10.3	4.4	451.5
2.6	17.5	62.9	10.3	3.1	451.5
9.4	15.4	15.6	10.3	1.6	451.5
8.2	12.4	10.5	10.3	3.6	451.5
4.6	10.1	17.6	10.2	1.7	451.5
4.7	8.9	21.5	10.2	2.4	451.5
5.8	6.9	30.0	10.2	1.3	451.5
47.9	11.3	13.7	10.2	3.2	451.5
32.5	12.3	22.8	10.2	4.2	451.5
0.2	5.5	96.1	10.2	2.1	451.5
0.1	4.2	209.8	10.2	2.5	451.5
0.1	3.3	69.7	10.2	1.4	451.5
10.6	1.3	31.3	10.2	1.3	451.5
0.6	0.2	102.5	10.2	1.9	451.5
0.0	1.0	148.6	10.2	2.1	451.5
0.2	4.3	80.5	10.2	2.3	451.5
0.0	14.3	177.9	10.2	4.1	451.5
7.0	17.9	101.0	10.2	2.9	451.5
3.0	19.1	226.1	10.2	4.1	451.5
3.6	13.1	146.4	10.2	5.5	451.5
1.1	5.2	49.8	10.2	1.6	451.5
0.6	5.3	85.8	10.2	1.7	451.5
2.4	4.2	42.4	10.2	1.5	451.5
0.2	2.1	121.3	10.2	2.1	451.5
0.0	2.5	288.0	10.2	2.5	451.5
0.0	3.7	281.8	10.2	2.9	451.5
0.2	7.1	101.8	10.2	2.7	451.5
3.6	3.0	166.1	10.2	3.4	453.7
0.1	-2.7	278.6	10.2	1.8	453.7
0.0	0.5	282.6	10.2	2.8	453.7
0.1	3.2	201.3	10.2	3.4	453.7
0.1	6.4	224.0	10.3	3.6	453.7
5.1	8.4	90.6	10.3	2.3	453.7
12.0	8.8	16.4	10.3	1.5	453.7
33.9	6.4	13.8	10.3	2.7	453.7
10.9	-0.2	23.3	10.3	2.1	453.7
0.2	0.2	296.5	10.3	2.2	453.7
0.0	-1.5	245.5	10.3	2.1	453.7
0.1	0.0	239.5	10.3	2.5	453.7
0.2	4.6	298.7	10.4	3.7	453.7
0.7	8.4	233.6	10.4	4.3	453.7
0.6	3.8	108.9	10.4	2.0	453.7
0.2	2.4	100.4	10.4	2.6	453.7
1.0	5.0	176.0	10.4	3.2	453.7
3.1	2.9	74.3	10.4	1.4	453.7
1.0	4.4	98.5	10.5	2.2	453.7
0.8	8.9	237.5	10.5	3.9	453.7
2.5	4.8	143.3	10.5	2.7	453.7
0.0	-0.5	240.7	10.5	2.5	453.7
0.0	-0.4	331.5	10.5	2.6	453.7
0.0	2.6	293.1	10.5	3.3	453.7
0.7	2.4	109.9	10.6	2.2	453.7
0.5	2.1	183.0	10.6	3.5	453.7
0.1	4.1	290.8	10.6	4.1	453.7
0.3	6.2	301.3	10.6	4.6	453.7
0.3	5.8	96.4	10.7	3.0	453.7
0.1	9.2	253.7	10.7	4.5	453.7
3.6	13.0	247.2	10.7	5.5	453.7
7.0	11.5	30.3	10.7	3.2	455.0
1.9	5.0	33.8	10.8	2.7	455.0
0.9	6.7	153.9	10.8	2.7	455.0
6.4	3.9	23.8	10.8	3.0	455.0
0.7	2.2	154.0	10.8	2.5	455.0
0.0	1.2	238.8	10.9	2.0	455.0
3.7	5.4	327.1	10.9	3.5	455.0
34.8	7.3	25.0	10.9	2.4	455.0
13.7	7.1	24.3	10.9	3.6	455.0
6.6	3.2	26.2	11.0	1.3	455.0
18.5	1.0	14.5	11.0	1.8	455.0
29.5	0.0	21.3	11.0	0.6	455.0
1.2	0.3	133.5	11.0	2.3	455.0
6.9	0.8	125.0	11.1	2.1	455.0
10.5	1.7	92.3	11.1	2.2	455.0
0.0	4.1	290.6	11.1	3.6	455.0
0.0	4.8	193.0	11.2	3.7	455.0
0.4	7.0	348.4	11.2	4.3	455.0
0.0	2.9	371.5	11.2	3.5	455.0
0.0	0.1	250.2	11.2	2.5	455.0
0.1	1.3	138.0	11.3	2.2	455.0
0.0	1.8	137.8	11.3	2.7	455.0
9.8	6.1	268.0	11.3	4.1	455.0
1.9	7.5	61.8	11.4	2.7	455.0
0.2	1.8	164.1	11.4	4.1	455.0
0.0	-1.8	432.3	11.4	2.6	455.0
4.4	3.7	186.5	11.4	3.3	455.0
16.1	5.5	42.0	11.5	3.8	455.0
0.1	4.6	241.6	11.5	3.6	455.0
19.3	7.1	106.8	11.5	4.2	455.5
1.8	1.2	61.9	11.6	2.8	455.5
1.3	0.1	186.6	11.6	2.3	455.5
0.4	2.6	142.8	11.6	2.6	455.5
1.2	2.7	178.6	11.7	2.7	455.5
0.2	2.0	93.2	11.7	3.0	455.5
0.2	4.2	420.2	11.7	4.8	455.5
0.9	13.0	419.3	11.7	7.3	455.5
0.6	14.1	50.8	11.8	4.0	455.5
27.7	13.3	97.0	11.8	5.5	455.5
3.3	7.4	23.5	11.8	3.0	455.5
7.5	9.1	96.9	11.9	3.4	455.5
32.2	10.9	62.7	11.9	3.2	455.5
4.5	8.7	77.7	11.9	4.5	455.5
1.5	4.9	87.4	12.0	3.1	455.5
0.6	2.9	89.9	12.0	2.5	455.5
0.3	4.2	380.1	12.0	4.6	455.5
0.0	5.0	487.4	12.1	4.6	455.5
0.0	8.0	490.1	12.1	6.3	455.5
0.9	10.9	206.9	12.1	5.4	455.5
6.3	9.8	86.7	12.1	5.0	455.5
37.3	11.1	49.6	12.2	4.2	455.5
0.9	11.2	409.7	12.2	6.6	455.5
0.0	4.4	500.5	12.2	3.9	455.5
0.0	7.2	515.4	12.3	6.1	455.5
0.0	11.5	516.5	12.3	7.8	455.5
5.9	17.7	454.2	12.3	9.3	455.5
12.0	15.7	42.8	12.4	2.9	455.5
47.4	16.1	44.7	12.4	5.9	455.5
4.1	6.3	70.9	12.4	6.3	455.5
0.0	3.0	544.7	12.4	4.8	455.5
0.5	5.0	475.3	12.5	5.4	455.9
0.0	6.5	539.9	12.5	6.2	455.9
0.0	8.6	537.2	12.5	5.9	455.9
0.0	12.1	314.2	12.6	7.0	455.9
0.6	12.2	281.3	12.6	5.4	455.9
13.3	13.9	216.4	12.6	5.9	455.9
29.2	14.5	89.4	12.7	7.1	455.9
1.1	9.3	103.4	12.7	5.4	455.9
0.0	10.6	439.1	12.7	5.6	455.9
0.1	12.2	374.5	12.7	6.6	455.9
9.3	11.0	75.2	12.8	4.1	455.9
0.1	13.5	494.9	12.8	7.8	455.9
0.1	16.1	275.4	12.8	7.2	455.9
1.0	18.8	511.0	12.9	8.3	455.9
1.0	17.2	557.8	12.9	9.5	455.9
0.0	17.2	552.2	12.9	9.4	455.9
23.9	20.4	339.3	13.0	9.3	455.9
6.7	16.0	48.8	13.0	4.1	455.9
0.3	16.8	256.7	13.0	7.4	455.9
0.0	19.7	448.6	13.0	9.0	455.9
4.7	21.8	522.3	13.1	10.7	455.9
0.3	14.0	240.4	13.1	7.7	455.9
0.1	14.8	509.8	13.1	8.0	455.9
0.0	15.1	567.4	13.1	8.9	455.9
0.0	16.5	373.3	13.2	9.7	455.9
0.0	19.3	512.3	13.2	10.4	455.9
3.7	21.9	551.8	13.2	10.7	455.9
34.5	13.5	27.1	13.3	8.0	455.9
0.0	10.6	79.1	13.3	3.5	455.9
3.5	11.9	216.7	13.3	4.7	455.9
1.0	15.0	378.0	13.3	7.6	456.5
20.7	18.7	201.5	13.4	7.5	456.5
20.1	20.4	96.5	13.4	5.9	456.5
40.4	21.2	283.4	13.4	9.4	456.5
0.3	18.2	258.4	13.4	7.0	456.5
0.4	20.6	276.6	13.5	7.8	456.5
37.3	21.1	137.7	13.5	6.9	456.5
1.3	20.7	381.1	13.5	7.8	456.5
37.8	20.8	203.9	13.5	6.9	456.5
14.8	18.7	61.0	13.6	6.0	456.5
5.5	15.8	113.0	13.6	6.4	456.5
0.1	16.9	541.6	13.6	9.1	456.5
0.0	18.0	502.0	13.6	9.4	456.5
0.0	18.3	523.7	13.6	10.5	456.5
0.1	20.2	579.6	13.7	11.0	456.5
0.0	21.4	620.0	13.7	11.0	456.5
0.0	23.3	599.2	13.7	11.3	456.5
0.0	24.5	507.7	13.7	9.9	456.5
0.0	24.7	251.6	13.7	6.9	456.5
0.0	26.4	430.1	13.8	8.5	456.5
21.4	24.4	318.5	13.8	8.2	456.5
8.3	22.8	68.4	13.8	5.9	456.5
2.5	22.2	121.1	13.8	5.8	456.5
5.2	23.8	335.7	13.8	7.8	456.5
19.3	23.0	229.6	13.8	9.2	456.5
22.7	24.1	308.6	13.9	10.5	456.5
0.0	21.8	553.2	13.9	10.0	456.5
0.0	22.9	621.7	13.9	11.6	456.5
0.0	23.4	486.0	13.9	10.7	456.5
0.0	21.0	173.1	13.9	10.0	456.5
0.0	22.5	631.7	13.9	11.3	456.5
1.6	24.0	619.1	14.0	10.3	455.4
0.1	23.6	629.4	14.0	12.2	455.4
0.0	22.1	647.7	14.0	10.9	455.4
0.0	24.4	645.6	14.0	12.0	455.4
2.5	25.9	471.2	14.0	10.0	455.4
18.0	22.1	123.9	14.0	5.9	455.4
0.0	23.7	599.5	14.0	10.0	455.4
0.0	24.9	616.6	14.0	10.0	455.4
1.7	25.9	537.7	14.0	10.6	455.4
9.2	26.4	567.1	14.0	11.4	455.4
36.6	22.9	306.3	14.1	10.7	455.4
0.0	19.6	142.7	14.1	6.3	455.4
0.0	19.7	237.3	14.1	8.0	455.4
0.0	19.8	360.8	14.1	10.1	455.4
0.1	20.3	404.2	14.1	9.5	455.4
0.0	21.8	628.3	14.1	11.4	455.4
0.2	23.1	649.9	14.1	12.6	455.4
0.5	24.4	640.2	14.1	12.7	455.4
0.2	24.7	511.4	14.1	12.0	455.4
0.6	25.3	611.6	14.1	12.5	455.4
2.5	26.9	497.3	14.1	11.1	455.4
63.3	24.0	41.8	14.1	4.0	455.4
20.8	24.9	159.8	14.1	5.7	455.4
0.0	27.0	550.4	14.1	10.4	455.4
0.0	27.2	313.6	14.1	9.5	455.4
12.2	24.2	79.9	14.1	8.6	455.4
12.5	24.3	118.1	14.1	6.5	455.4
